日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/04/22,新竹,SO2,2.4,1.9,1.7,1.6,1.6,1.8,2,2.4,2.1,2.2,1.9,2.2,2,2.1,2.2,2.1,2.5,3.6,2.4,2.1,1.7,2.2,2.9,3.6
2017/04/22,新竹,THC,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2,2.1,2.1,2,2,2.1,2.1,2.1,2.1,2,2,2,1.9,1.9
2017/04/22,新竹,WD_HR,70,70,66,62,71,72,75,71,68,79,69,63,64,73,72,77,67,69,66,70,64,72,71,81
2017/04/22,新竹,WIND_DIREC,68,76,72,65,72,71,74,67,64,77,61,61,75,67,85,67,70,71,65,72,52,78,70,81
2017/04/22,新竹,WIND_SPEED,3.4,4,2.7,2.8,3.6,3,2.3,3.8,2.8,2.9,2.6,2.8,2.7,3.1,2.4,3.2,2.9,2.2,2.5,2.8,3.9,4.1,3.6,3.3
2017/04/22,新竹,WS_HR,2.9,2.9,2.7,2.4,2.6,2.6,2.1,2.5,2.8,2,2.2,2.1,2.4,2.4,2.3,2.4,2.2,2,2.1,2.3,3,3.2,3.3,3.6
2017/04/23,新竹,AMB_TEMP,18,19,19,19,19,19,19,20,20,21,21,22,22,23,23,22,22,21,20,20,20,20,20,19
2017/04/23,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9
2017/04/23,新竹,CO,0.28,0.29,0.25,0.25,0.25,0.25,0.29,0.3,0.32,0.35,0.36,0.36,0.35,0.35,0.33,0.35,0.34,0.37,0.37,0.39,0.41,0.37,0.36,0.33
2017/04/23,新竹,NMHC,0.06,0.07,0.05,0.05,0.06,0.06,0.08,0.07,0.08,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.11,0.12,0.1,0.1,0.12
2017/04/23,新竹,NO,0.4,0.1,0.3,1.7,1.2,1,1.2,1.3,1.8,1.7,2.1,2.2,2.1,2,2.1,1.8,1.8,1.5,1.3,1.3,1.5,1.5,1.3,1.2
2017/04/23,新竹,NO2,6.4,5.8,5.4,5.8,4.5,4.6,5.7,7.2,8,9.6,9.8,8.4,7.6,7.9,7.9,8.9,8.2,11,10,14,15,14,14,9.7
2017/04/23,新竹,NOx,6.7,6,5.7,7.4,5.6,5.6,6.8,8.5,9.8,11,12,11,9.6,9.9,10,11,10,12,12,15,17,16,15,11
2017/04/23,新竹,O3,68,69,71,69,70,68,66,62,59,56,57,60,62,61,61,60,57,52,52,45,41,44,44,44
2017/04/23,新竹,PM10,57,64,60,53,61,63,63,61,59,59,57,53,54,55,48,45,44,42,39,39,42,40,40,40
2017/04/23,新竹,PM2.5,25,25,18,16,19,13,16,18,14,13,15,15,11,15,18,18,15,16,17,18,23,22,18,17
2017/04/23,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/04/23,新竹,RH,63,56,58,58,58,60,63,61,59,56,51,49,49,49,49,49,55,61,64,65,65,63,63,65
2017/04/23,新竹,SO2,1.4,1.3,1.3,1.7,1.3,1.2,1.3,1.9,1.7,1.9,2.1,1.9,1.6,1.7,1.7,1.7,1.3,1.4,1.2,1,1,1.3,1.2,1.2
2017/04/23,新竹,THC,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,1.9,1.9,2
2017/04/23,新竹,WD_HR,81,69,75,70,71,70,74,69,76,71,71,72,70,80,76,74,76,77,77,86,74,75,75,76
2017/04/23,新竹,WIND_DIREC,87,71,74,73,74,75,70,71,79,68,75,68,76,75,71,87,80,79,72,79,70,73,79,60
2017/04/23,新竹,WIND_SPEED,3.3,3.5,2.7,3.9,3.8,3.3,3,3.9,3.5,2.9,3.6,2.9,3.7,3.6,3.5,3.2,2.7,3.1,2.6,2.1,1.9,2.1,1.3,1.3
2017/04/23,新竹,WS_HR,2.6,2.4,2.4,2.8,2.8,3,2.6,3.2,2.4,2.2,2.6,2.8,3.2,2.9,2.8,2.7,2.2,2.2,2.2,1.6,1.4,1.6,1.5,1
2017/04/24,新竹,AMB_TEMP,19,19,19,19,19,19,19,20,20,20,20,21,22,23,23,24,24,24,24,23,23,22,22,21
2017/04/24,新竹,CH4,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9,2,2,2,2,2.1
2017/04/24,新竹,CO,0.33,0.32,0.3,0.3,0.29,0.3,0.41,0.69,0.98,0.79,0.61,0.56,0.49,0.49,0.44,0.47,0.52,0.62,0.73,0.9,0.96,0.87,0.84,0.75
2017/04/24,新竹,NMHC,0.14,0.12,0.14,0.11,0.14,0.23,0.27,0.36,0.41,0.39,0.27,0.25,0.19,0.19,0.18,0.19,0.22,0.3,0.3,0.49,0.55,0.5,0.49,0.31
2017/04/24,新竹,NO,1.4,1.3,1.4,0.3,0.2,0.4,2.8,11,19,16,7.3,7.7,6.5,3.7,2.1,1.5,1.5,0.7,0.6,2.4,3.6,4.1,4.9,6.9
2017/04/24,新竹,NO2,9.9,11,17,16,18,12,20,27,35,35,31,26,22,20,14,17,16,23,34,48,48,39,35,24
2017/04/24,新竹,NOx,11,12,18,17,18,13,22,39,53,50,38,33,28,24,16,19,18,24,34,50,52,43,40,31
2017/04/24,新竹,O3,42,35,29,29,25,24,9.3,4.8,3.1,12,14,15,30,36,43,47,63,53,32,7,4.4,5.1,2.2,0.7
2017/04/24,新竹,PM10,36,30,31,34,34,33,32,38,44,45,0,32,34,38,37,36,46,57,52,53,69,75,68,51
2017/04/24,新竹,PM2.5,14,13,17,14,13,17,16,18,22,26,-2,29,28,24,18,16,18,25,28,27,27,28,26,18
2017/04/24,新竹,RAINFALL,NR,NR,NR,NR,NR,0.6,NR,NR,0.4,0.4,0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/04/24,新竹,RH,67,69,70,71,74,82,87,87,86,86,87,83,78,75,73,72,70,69,70,74,76,78,80,83
2017/04/24,新竹,SO2,2.1,1.3,1.8,1.8,1.7,1.2,1.4,1.6,2,1.8,1.6,1.8,1.9,1.9,1.6,2.1,2.6,2.6,2.6,3.8,4.1,2.9,2.3,1.7
2017/04/24,新竹,THC,2,2,2,2,2.1,2.2,2.3,2.4,2.4,2.4,2.2,2.2,2.1,2.1,2,2.1,2.1,2.2,2.2,2.5,2.6,2.5,2.5,2.4
2017/04/24,新竹,WD_HR,65,75,85,62,90,79,74,68,73,81,89,84,84,84,80,58,61,73,85,76,74,92,81,80
2017/04/24,新竹,WIND_DIREC,55,80,79,87,83,54,50,53,82,73,77,90,86,85,1.1,47,67,84,73,60,86,76,76,161
2017/04/24,新竹,WIND_SPEED,1.3,1.7,0.9,1.1,1,1.1,1,0.9,1.5,0.9,1.8,1.2,1.7,1.5,1.2,1.6,1,1.7,1.5,1.6,0.9,0.9,1,0.6
2017/04/24,新竹,WS_HR,0.9,1,0.7,0.9,1,0.8,0.6,0.5,1.1,0.7,1.2,1.2,1.1,1.4,0.9,1,0.8,0.7,1.4,1.1,1.1,1,0.9,0.5
2017/04/25,新竹,AMB_TEMP,21,21,21,20,20,21,21,22,23,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23
2017/04/25,新竹,CH4,2.3,2.2,2.3,2.2,2.3,2.4,2.2,2.2,2.1,2,2,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2,2,2.1,2.2,2.4
2017/04/25,新竹,CO,0.94,0.67,0.64,0.43,0.48,0.52,0.57,0.95,0.98,0.8,0.71,0.46,0.42,0.4,0.38,0.41,0.45,0.55,0.72,0.67,0.95,1.24,1.19,1.3
2017/04/25,新竹,NMHC,0.46,0.4,0.36,0.31,0.39,0.45,0.33,0.46,0.32,0.26,0.25,0.13,0.11,0.14,2.91,15.24,8.15,2.15,1.07,1.88,1.48,1.51,1.15,1.53
2017/04/25,新竹,NO,24,16,16,6.5,9.9,20,22,35,25,13,5.4,2.6,2,1.8,2.2,1.2,0.2,0.9,1,0.6,3.1,9.3,10,22
2017/04/25,新竹,NO2,21,15,14,14,15,15,16,24,26,29,23,13,11,11,13,16,15,20,23,24,45,48,43,37
2017/04/25,新竹,NOx,45,31,31,21,25,34,38,59,51,42,28,16,13,13,15,17,15,21,24,24,48,58,53,59
2017/04/25,新竹,O3,0,-0.1,0,0.5,0.2,0.1,0.8,2.1,5.9,13,27,45,49,53,64,93,60,45,36,32,11,3.4,1.3,1.9
2017/04/25,新竹,PM10,43,38,31,31,27,28,24,30,37,38,58,69,63,69,76,94,110,87,65,65,71,78,79,79
2017/04/25,新竹,PM2.5,18,18,14,12,9,8,7,7,13,19,24,21,19,22,25,28,31,32,29,28,30,36,37,38
2017/04/25,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR
2017/04/25,新竹,RH,84,85,85,85,84,84,83,81,77,75,76,79,79,79,78,81,84,85,85,84,84,84,85,86
2017/04/25,新竹,SO2,1.8,1.9,1.7,1.5,1.6,1.8,1.8,2.2,2.9,4.5,3.8,3.1,3,2.9,7.9,45,36,11,6.9,8.6,6.9,7.9,5.4,4.7
2017/04/25,新竹,THC,2.8,2.6,2.7,2.5,2.6,2.8,2.6,2.7,2.4,2.2,2.2,2,1.9,2,4.7,17,10,4,3,3.9,3.5,3.6,3.4,3.9
2017/04/25,新竹,WD_HR,97,111,108,110,99,75,85,101,213,272,283,291,303,339,303,309,304,297,301,58,87,63,52,239
2017/04/25,新竹,WIND_DIREC,73,236,95,86,241,74,82,161,206,271,268,326,299,55,297,300,304,287,304,44,89,50,31,248
2017/04/25,新竹,WIND_SPEED,1,0.5,1.2,0.9,0.7,0.9,1,1,0.7,0.9,1.5,1.1,1.5,1.1,1.9,1.5,1.2,0.9,1,0.9,0.7,0.9,0.8,0.6
2017/04/25,新竹,WS_HR,0.3,0.2,0.6,0.5,0.3,0.7,0.6,0.5,0.7,0.3,1.1,1.1,0.6,0.3,0.9,0.6,0.6,0.9,0.8,0.7,0.8,0.4,0.7,0.1
2017/04/26,新竹,AMB_TEMP,23,23,23,22,23,23,23,24,24,25,26,26,26,27,28,28,27,23,22,22,22,22,21,21
2017/04/26,新竹,CH4,2.6,2.5,2.1,2.1,2.2,2.3,2.4,2.4,2.2,2.1,1.9,1.9,1.9,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/04/26,新竹,CO,1.25,0.84,0.53,0.47,0.45,0.57,0.83,1.35,1.38,0.79,0.58,0.49,0.48,0.43,0.44,0.45,0.42,0.3,0.28,0.26,0.25,0.27,0.22,0.2
2017/04/26,新竹,NMHC,0.8,1.29,0.7,0.83,0.76,0.88,0.96,1.24,0.94,3.41,1.22,0.71,0.67,0.53,1.33,0.34,0.53,0.5,0.35,0.24,0.2,0.2,0.16,0.14
2017/04/26,新竹,NO,19,6.7,1.4,4.1,2,5.8,16,32,33,9,3.6,2.4,2.1,2.4,1.8,1.9,1.2,1.2,1.2,1.2,1.5,1.7,1.8,1.8
2017/04/26,新竹,NO2,33,26,21,17,17,20,23,31,36,28,17,11,9.9,9,11,10,9.2,9.1,9.5,9.8,8.8,10,7.2,8.3
2017/04/26,新竹,NOx,52,32,22,21,19,26,39,63,70,37,21,13,12,11,12,12,10,10,11,11,10,12,9,10
2017/04/26,新竹,O3,0,3,3.8,2.5,5.7,1.5,2.2,2.8,4.7,23,49,53,51,55,59,63,60,45,46,46,44,40,45,42
2017/04/26,新竹,PM10,80,74,62,52,48,51,59,63,67,95,93,64,58,51,51,57,62,88,65,22,21,14,13,11
2017/04/26,新竹,PM2.5,41,38,32,29,26,24,26,30,36,38,36,29,26,26,26,27,26,17,6,3,4,2,4,3
2017/04/26,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR
2017/04/26,新竹,RH,86,87,88,88,88,88,87,84,80,78,76,76,79,74,71,67,72,79,78,79,79,78,78,79
2017/04/26,新竹,SO2,1.9,4.3,4.3,3.8,3.8,3.3,3.1,4.8,4.7,11,7.1,5.7,4.7,3.2,3.3,3.3,2.8,2.8,2.5,1.8,1.7,1.8,1.7,1.8
2017/04/26,新竹,THC,3.4,3.7,2.8,2.9,2.9,3.2,3.4,3.6,3.1,5.5,3.2,2.6,2.5,2.4,3.2,2.2,2.4,2.3,2.2,2,2,2,1.9,1.9
2017/04/26,新竹,WD_HR,277,199,196,240,169,116,121,182,70,275,273,265,262,257,263,268,293,73,71,73,69,71,75,73
2017/04/26,新竹,WIND_DIREC,241,188,236,221,151,148,163,79,316,288,259,269,255,254,295,286,146,65,66,69,77,71,70,76
2017/04/26,新竹,WIND_SPEED,0.6,0.8,0.8,0.4,0.5,0.5,0.4,0.6,0.7,1.6,2.1,2.4,1.8,2.2,2.2,2.1,1.3,3.9,3.4,3.4,3.3,3.3,3.1,3.6
2017/04/26,新竹,WS_HR,0.6,0.6,0.7,0.3,0.4,0.4,0.2,0.1,0.4,1,1.7,2.1,1.9,2.3,2.1,2,1.4,2,2.4,2.8,2.9,2.7,2.8,3.1
2017/04/27,新竹,AMB_TEMP,21,20,20,20,20,19,19,19,19,19,18,18,18,17,17,16,16,16,16,16,16,16,16,17
2017/04/27,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/04/27,新竹,CO,0.19,0.17,0.15,0.15,0.16,0.17,0.23,0.34,0.33,0.28,0.28,0.32,0.33,0.34,0.34,0.31,0.39,0.37,0.33,0.29,0.28,0.28,0.26,0.23
2017/04/27,新竹,NMHC,0.13,0.1,0.1,0.11,0.1,0.09,0.14,0.17,0.15,0.13,0.11,0.14,0.16,0.15,0.18,0.16,0.2,0.17,0.11,0.08,0.08,0.08,0.07,0.05
2017/04/27,新竹,NO,1.9,2,1.7,0.8,0.7,0.8,0.7,1.2,1.8,1.5,1.4,1.5,1.7,1.4,1.6,1.6,2.1,1.5,1,0.9,0.8,0.8,0.8,0.6
2017/04/27,新竹,NO2,8.6,6.9,4.3,6.6,7.3,6.9,10,17,18,13,11,14,16,17,22,18,26,22,17,13,12,12,12,9.7
2017/04/27,新竹,NOx,10,8.9,6,7.3,7.9,7.7,11,18,20,15,12,15,18,18,23,19,28,24,18,14,13,13,13,10
2017/04/27,新竹,O3,42,44,47,46,45,46,42,36,38,48,60,57,55,50,43,46,36,40,45,51,54,55,56,62
2017/04/27,新竹,PM10,12,20,18,15,17,10,8,24,20,16,34,45,49,47,48,40,30,31,28,18,15,20,21,26
2017/04/27,新竹,PM2.5,2,4,4,4,1,1,5,8,9,9,8,7,13,24,27,20,13,12,8,9,13,13,16,18
2017/04/27,新竹,RAINFALL,NR,NR,NR,0.2,0.2,0.2,0.8,2,NR,NR,NR,NR,0.6,1.2,1.8,2.2,0.8,1.2,1.4,NR,NR,NR,NR,0.2
2017/04/27,新竹,RH,79,80,80,81,82,82,84,86,85,83,82,75,77,79,83,85,84,85,86,84,82,79,71,65
2017/04/27,新竹,SO2,3.2,1.5,1.5,1.4,1.5,1.3,1.2,1,1,1,0.8,1.3,1.1,1.1,1.1,0.7,1.1,0.9,0.8,0.9,1.5,1.6,3,2.9
2017/04/27,新竹,THC,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,1.9,1.9,2,2,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.8
2017/04/27,新竹,WD_HR,73,76,73,73,68,72,71,65,68,69,73,75,61,72,70,73,70,79,81,77,76,72,74,72
2017/04/27,新竹,WIND_DIREC,70,84,70,72,64,75,64,66,69,68,76,72,62,74,68,67,78,74,77,75,79,77,75,74
2017/04/27,新竹,WIND_SPEED,3.7,3.5,3.5,3.6,3.9,2.9,3.4,2.8,4.6,4.8,5.8,3.5,4.1,3.4,3.1,2.6,3,3,2.6,3.3,3.9,3.9,3.4,3.9
2017/04/27,新竹,WS_HR,3.1,2.8,2.5,3.1,3,3.1,2.7,2.6,3.2,3.2,3.8,3.5,3.4,2.9,2.4,2.7,2.7,2.5,2.5,2.8,2.8,3.4,3.2,3.8
2017/04/28,新竹,AMB_TEMP,17,17,17,17,17,17,18,19,20,21,23,23,23,23,23,23,22,22,21,20,20,19,19,18
2017/04/28,新竹,CH4,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.8
2017/04/28,新竹,CO,0.23,0.22,0.25,0.22,0.29,0.31,0.37,0.47,0.47,0.49,0.51,0.4,0.36,0.38,0.34,0.36,0.35,0.36,0.42,0.48,0.56,0.6,0.44,0.37
2017/04/28,新竹,NMHC,0.05,0.06,0.12,0.08,0.07,0.08,0.09,0.12,0.13,1.36,2.35,2.57,0.55,4.05,5.96,8.38,2.77,1.15,0.9,0.97,0.88,0.9,0.64,0.77
2017/04/28,新竹,NO,0.7,0.8,0.9,0.7,0.7,0.8,1.1,1.7,1.6,2.8,2.1,2.3,1.6,2,1.6,1.4,1,0.8,0.3,0.6,0.5,0.5,0.4,0.3
2017/04/28,新竹,NO2,7.3,7.8,8.6,7.6,8.4,8.2,10,14,12,15,16,13,11,11,9.6,11,12,12,17,23,26,30,16,10
2017/04/28,新竹,NOx,8,8.5,9.5,8.3,9.1,8.9,11,15,13,18,19,15,12,13,11,13,13,13,17,24,27,30,16,11
2017/04/28,新竹,O3,64,60,56,56,58,63,62,65,70,72,71,68,70,71,76,60,60,60,54,45,38,33,48,51
2017/04/28,新竹,PM10,33,37,37,34,33,42,51,52,54,66,67,53,49,164,166,50,47,44,42,42,41,42,42,34
2017/04/28,新竹,PM2.5,13,10,13,11,8,12,14,15,16,18,18,17,10,8,14,12,11,14,10,12,18,19,18,15
2017/04/28,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/04/28,新竹,RH,64,67,69,63,61,60,59,55,50,45,41,32,34,41,42,42,44,46,49,51,52,53,54,57
2017/04/28,新竹,SO2,1.8,1.8,1.6,1.8,2.5,2.5,2.3,2.8,3,4.9,9.5,10,6,10,14,22,13,7.6,5.7,5.1,6,6.4,3.8,3.1
2017/04/28,新竹,THC,1.9,1.9,2,1.9,1.9,1.9,1.9,2,2,3.2,4.2,4.4,2.4,5.9,7.8,10,4.6,3,2.7,2.9,2.8,2.8,2.5,2.6
2017/04/28,新竹,WD_HR,72,71,71,68,73,77,82,77,69,70,69,65,56,62,64,57,61,58,55,61,69,75,86,78
2017/04/28,新竹,WIND_DIREC,71,75,69,78,67,86,80,79,67,68,72,71,57,58,62,60,63,59,48,75,74,86,95,93
2017/04/28,新竹,WIND_SPEED,3.8,3.1,3.7,2.9,3.1,2.9,2.7,3.9,3.6,4.8,4.8,3.7,3.9,4.1,4,4.2,3.7,3.9,2.6,2.2,2.3,2.3,1.6,1.7
2017/04/28,新竹,WS_HR,3.5,2.9,2.6,2.8,3,2.4,2.5,3,3.3,3.6,3.6,3.5,3.6,3,2.9,3.4,2.9,3.2,2.2,1.7,2,1.7,1.8,1.2
2017/04/29,新竹,AMB_TEMP,18,17,17,17,17,16,17,19,21,24,25,26,25,26,25,25,25,24,23,23,22,22,21,21
2017/04/29,新竹,CH4,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2.2,2.1,2.1,2.1
2017/04/29,新竹,CO,0.37,0.35,0.33,0.35,0.24,0.26,0.3,0.39,0.45,0.42,0.45,0.45,0.31,0.28,0.29,0.3,0.29,0.34,0.45,0.62,1.26,1,1.02,0.88
2017/04/29,新竹,NMHC,0.75,0.81,0.72,0.65,0.67,0.64,0.58,0.44,0.49,0.46,0.42,0.47,0.34,0.25,0.23,0.27,0.2,0.16,0.2,0.23,0.55,0.62,0.63,0.6
2017/04/29,新竹,NO,0.4,0.2,0.2,0.6,0.7,1,1.6,5.7,6.3,2.8,1.4,1.8,1.9,1.6,1.5,1.7,1.6,1.2,1,1.1,6.1,7.2,7.4,3.4
2017/04/29,新竹,NO2,11,11,8.8,11,7.4,7.4,12,18,23,14,11,12,11,7.8,6.9,7.7,8,10,15,24,54,55,49,43
2017/04/29,新竹,NOx,11,11,8.9,11,8.1,8.3,14,24,29,16,12,14,13,9.4,8.4,9.3,9.6,11,16,25,60,62,57,46
2017/04/29,新竹,O3,45,40,37,29,30,29,27,30,42,70,82,81,79,82,82,80,77,72,64,51,10,4.7,1.7,6.6
2017/04/29,新竹,PM10,32,34,37,30,23,27,33,27,29,46,51,46,44,42,39,40,41,41,43,44,51,56,52,48
2017/04/29,新竹,PM2.5,14,11,10,9,8,9,9,10,12,13,13,15,20,19,16,18,17,17,18,24,28,30,30,29
2017/04/29,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/04/29,新竹,RH,61,64,67,71,72,72,68,58,48,34,28,34,42,40,37,38,41,44,49,53,57,61,67,67
2017/04/29,新竹,SO2,1.8,2.6,2.5,2.2,2,2,2,2.1,3.8,3,2.5,3.3,5,3.5,2.5,2.4,2.9,2.3,2,2.1,2.1,1.5,1.2,1.2
2017/04/29,新竹,THC,2.6,2.7,2.6,2.6,2.6,2.5,2.5,2.3,2.4,2.3,2.3,2.3,2.2,2.1,2,2.1,2,2,2.1,2.2,2.7,2.7,2.8,2.7
2017/04/29,新竹,WD_HR,66,75,75,59,73,73,70,70,57,60,61,60,72,71,72,57,59,58,48,302,173,113,94,106
2017/04/29,新竹,WIND_DIREC,59,60,63,64,74,86,77,54,56,66,66,68,5.7,63,76,67,55,58,232,299,117,94,111,90
2017/04/29,新竹,WIND_SPEED,1.4,1.2,1.2,1.2,1.3,1,1.2,1.8,2.9,3.4,3.5,2.6,2.1,2.1,2,2.4,2.8,2,0.7,0.6,0.9,1.4,0.7,1.1
2017/04/29,新竹,WS_HR,1,0.9,1,0.9,1,0.6,1.1,1,1.9,2.5,2.6,2,0.7,1.4,1.5,2.2,2,2,0.4,0.8,0.7,0.8,0.8,0.7
2017/04/30,新竹,AMB_TEMP,20,20,20,19,19,19,20,22,23,24,25,26,26,26,26,26,26,26,25,25,24,23,22,22
2017/04/30,新竹,CH4,2.2,2.2,2.3,2.3,2.4,2.3,2.2,2,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2.2,2.1,2.2,2.2
2017/04/30,新竹,CO,0.68,0.58,0.48,0.43,0.54,0.56,0.66,0.62,0.4,0.38,0.4,0.41,0.39,0.33,0.3,0.29,0.35,0.41,0.48,0.55,1.44,1.05,1.03,0.93
2017/04/30,新竹,NMHC,0.44,0.37,0.28,0.24,0.29,0.28,0.58,0.34,0.14,0.31,0.24,0.43,0.11,0.27,0.13,0.1,0.26,0.16,0.15,0.23,0.53,0.44,0.37,0.43
2017/04/30,新竹,NO,1.9,1.4,1.3,0.8,1.1,1.3,3.4,3.1,2.4,2.4,2.6,1.7,1.1,1,1.1,1.1,0.9,1,0.7,1,4.4,5.9,4.3,1.7
2017/04/30,新竹,NO2,30,23,18,13,20,24,26,22,14,13,13,12,7,6.5,5.4,6.6,7.3,17,15,24,54,54,49,39
2017/04/30,新竹,NOx,32,25,19,14,21,25,30,26,16,16,15,13,8.1,7.5,6.5,7.7,8.2,18,15,25,58,59,53,41
2017/04/30,新竹,O3,19,17,22,26,17,13,24,42,57,66,78,80,87,82,81,82,82,73,70,54,12,7.6,11,13
2017/04/30,新竹,PM10,51,49,42,37,37,39,47,53,59,58,51,53,49,51,48,37,37,46,43,42,50,57,55,49
2017/04/30,新竹,PM2.5,28,27,24,23,20,21,23,22,18,18,24,24,23,21,18,19,16,14,19,22,28,33,35,38
2017/04/30,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/04/30,新竹,RH,67,69,70,70,72,73,70,65,61,57,53,54,55,51,41,41,38,38,43,46,53,58,61,67
2017/04/30,新竹,SO2,1.8,1.8,1.6,1.5,1.5,1.7,2.1,3,4.4,5.1,4.9,4.8,4.2,4.4,3.2,3.1,3.4,3.1,3.2,3.8,3.1,3.1,2.6,2.4
2017/04/30,新竹,THC,2.6,2.6,2.6,2.6,2.7,2.6,2.8,2.4,2,2.2,2.1,2.3,1.9,2.1,1.9,1.9,2.1,2,2,2.1,2.7,2.5,2.5,2.6
2017/04/30,新竹,WD_HR,175,151,177,179,190,177,119,105,262,323,281,295,289,301,282,303,310,302,302,47,197,122,180,164
2017/04/30,新竹,WIND_DIREC,187,9.6,245,187,205,185,95,179,116,312,290,298,285,343,280,336,304,298,295,35,178,174,180,179
2017/04/30,新竹,WIND_SPEED,0.6,0.5,0.5,0.7,0.7,0.5,0.7,1,1.1,1.9,1.6,2.4,1.7,2,1.8,1.4,1.2,1.4,0.9,1,0.8,0.8,0.6,0.8
2017/04/30,新竹,WS_HR,0.4,0.3,0.5,0.6,0.6,0.5,0.5,0.4,0.5,0.4,1.1,1.2,1.2,0.8,1.3,0.8,0.5,0.7,0.7,0.3,0.6,0.5,0.6,0.6
2017/05/01,新竹,AMB_TEMP,21,21,21,20,20,20,20,22,25,26,28,28,29,28,27,27,27,27,27,26,26,25,25,25
2017/05/01,新竹,CH4,2.2,2.1,2.3,2.2,2.1,2.2,2,2,1.9,1.8,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,2,2,2,2,2.1,2.2
2017/05/01,新竹,CO,0.74,0.68,0.62,0.52,0.38,0.44,0.43,0.65,0.52,0.45,0.5,0.63,0.37,0.44,0.61,0.46,0.42,0.52,0.63,0.71,0.64,0.81,0.76,0.77
2017/05/01,新竹,NMHC,0.27,0.33,0.3,0.45,0.43,0.39,0.4,0.39,0.25,0.14,0.16,0.13,0.11,0.12,0.14,0.11,0.1,0.15,0.2,0.26,0.29,0.33,0.34,0.32
2017/05/01,新竹,NO,1.2,1,1.2,1.3,1.1,1.2,2,6.5,5.3,2.1,1.8,1.9,1.8,1.7,1.8,1.5,1.2,1.2,1.1,1.2,1.3,1.3,1.4,1.3
2017/05/01,新竹,NO2,28,25,23,18,12,14,17,25,19,12,13,12,10,15,18,16,11,20,22,33,32,35,34,32
2017/05/01,新竹,NOx,29,26,24,19,13,16,19,32,24,15,15,14,12,17,20,17,12,21,23,34,34,36,35,34
2017/05/01,新竹,O3,16,13,13,12,17,13,20,19,43,72,81,86,85,92,95,98,94,76,73,52,40,24,17,17
2017/05/01,新竹,PM10,50,53,55,54,51,51,48,45,59,63,59,62,64,65,70,69,57,53,59,67,66,60,58,49
2017/05/01,新竹,PM2.5,41,39,36,34,31,29,25,21,25,22,20,28,29,25,24,25,25,28,30,38,45,41,37,32
2017/05/01,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
